State,Year,Quarter,Registered_user,App_Open,Phone_Brand,Registered_user_by_Phone_Brand,Region
Karnataka,2018,2,5030665,0,Apple,274418,Southern Region
Karnataka,2018,2,5030665,0,Motorola,220330,Southern Region
Karnataka,2018,2,5030665,0,Realme,169583,Southern Region
Karnataka,2018,2,5030665,0,Lenovo,136093,Southern Region
Karnataka,2018,2,5030665,0,Huawei,96736,Southern Region
Karnataka,2018,2,5030665,0,Others,424500,Southern Region
Karnataka,2018,3,6372649,0,Xiaomi,1687125,Southern Region
Karnataka,2018,3,6372649,0,Samsung,1283960,Southern Region
Karnataka,2018,3,6372649,0,Vivo,899331,Southern Region
Karnataka,2018,3,6372649,0,Oppo,572142,Southern Region
Karnataka,2018,3,6372649,0,OnePlus,328068,Southern Region
Karnataka,2018,3,6372649,0,Apple,326336,Southern Region
Karnataka,2018,3,6372649,0,Motorola,264918,Southern Region
Karnataka,2018,3,6372649,0,Realme,212950,Southern Region
Karnataka,2018,3,6372649,0,Lenovo,155782,Southern Region
Karnataka,2018,3,6372649,0,Huawei,124800,Southern Region
Karnataka,2018,3,6372649,0,Others,517237,Southern Region
Karnataka,2018,4,8315802,0,Xiaomi,2192270,Southern Region
Karnataka,2018,4,8315802,0,Samsung,1679503,Southern Region
Karnataka,2018,4,8315802,0,Vivo,1259198,Southern Region
Karnataka,2018,4,8315802,0,Oppo,786990,Southern Region
Karnataka,2018,4,8315802,0,Apple,409721,Southern Region
Karnataka,2018,4,8315802,0,OnePlus,400426,Southern Region
Karnataka,2018,4,8315802,0,Motorola,326656,Southern Region
Karnataka,2018,4,8315802,0,Realme,271671,Southern Region
Karnataka,2018,4,8315802,0,Lenovo,191304,Southern Region
Karnataka,2018,4,8315802,0,Huawei,165469,Southern Region
Karnataka,2018,4,8315802,0,Others,632594,Southern Region
Karnataka,2019,1,10266174,0,Xiaomi,2696059,Southern Region
Karnataka,2019,1,10266174,0,Samsung,2083753,Southern Region
Karnataka,2019,1,10266174,0,Vivo,1632251,Southern Region
Karnataka,2019,1,10266174,0,Oppo,1014741,Southern Region
Karnataka,2019,1,10266174,0,Apple,483281,Southern Region
Karnataka,2019,1,10266174,0,OnePlus,462205,Southern Region
Karnataka,2019,1,10266174,0,Motorola,380185,Southern Region
Karnataka,2019,1,10266174,0,Realme,326719,Southern Region
Karnataka,2019,1,10266174,0,Lenovo,222143,Southern Region
Karnataka,2019,1,10266174,0,Huawei,207401,Southern Region
Karnataka,2019,1,10266174,0,Others,757436,Southern Region
Karnataka,2019,2,11968087,113024811,Xiaomi,3131468,Southern Region
Karnataka,2019,2,11968087,113024811,Samsung,2435855,Southern Region
Karnataka,2019,2,11968087,113024811,Vivo,1973047,Southern Region
Karnataka,2019,2,11968087,113024811,Oppo,1222575,Southern Region
Karnataka,2019,2,11968087,113024811,Apple,543779,Southern Region
Karnataka,2019,2,11968087,113024811,OnePlus,509568,Southern Region
Karnataka,2019,2,11968087,113024811,Motorola,425807,Southern Region
Karnataka,2019,2,11968087,113024811,Realme,377624,Southern Region
Karnataka,2019,2,11968087,113024811,Lenovo,248166,Southern Region
Karnataka,2019,2,11968087,113024811,Huawei,239690,Southern Region
Karnataka,2019,2,11968087,113024811,Others,860508,Southern Region
Karnataka,2019,3,13635075,445683660,Xiaomi,3553970,Southern Region
Karnataka,2019,3,13635075,445683660,Samsung,2769407,Southern Region
Karnataka,2019,3,13635075,445683660,Vivo,2325265,Southern Region
Karnataka,2019,3,13635075,445683660,Oppo,1434039,Southern Region
Karnataka,2019,3,13635075,445683660,Apple,599161,Southern Region
Karnataka,2019,3,13635075,445683660,OnePlus,553290,Southern Region
Karnataka,2019,3,13635075,445683660,Motorola,461794,Southern Region
Karnataka,2019,3,13635075,445683660,Realme,435781,Southern Region
Karnataka,2019,3,13635075,445683660,Huawei,273180,Southern Region
Karnataka,2019,3,13635075,445683660,Lenovo,260999,Southern Region
Karnataka,2019,3,13635075,445683660,Others,968189,Southern Region
Karnataka,2019,4,15385416,569674870,Xiaomi,3999086,Southern Region
Karnataka,2019,4,15385416,569674870,Samsung,3116527,Southern Region
Karnataka,2019,4,15385416,569674870,Vivo,2711261,Southern Region
Karnataka,2019,4,15385416,569674870,Oppo,1667783,Southern Region
Karnataka,2019,4,15385416,569674870,Apple,645777,Southern Region
Karnataka,2019,4,15385416,569674870,OnePlus,588307,Southern Region
Karnataka,2019,4,15385416,569674870,Realme,506808,Southern Region
Karnataka,2019,4,15385416,569674870,Motorola,498395,Southern Region
Karnataka,2019,4,15385416,569674870,Huawei,304839,Southern Region
Karnataka,2019,4,15385416,569674870,Lenovo,279895,Southern Region
Karnataka,2019,4,15385416,569674870,Others,1066738,Southern Region
Karnataka,2020,1,17016980,626488036,Xiaomi,4413738,Southern Region
Karnataka,2020,1,17016980,626488036,Samsung,3434923,Southern Region
Karnataka,2020,1,17016980,626488036,Vivo,3081057,Southern Region
Karnataka,2020,1,17016980,626488036,Oppo,1888027,Southern Region
Karnataka,2020,1,17016980,626488036,Apple,688203,Southern Region
Karnataka,2020,1,17016980,626488036,OnePlus,616490,Southern Region
Karnataka,2020,1,17016980,626488036,Realme,577066,Southern Region
Karnataka,2020,1,17016980,626488036,Motorola,528879,Southern Region
Karnataka,2020,1,17016980,626488036,Huawei,332377,Southern Region
Karnataka,2020,1,17016980,626488036,Lenovo,299776,Southern Region
Karnataka,2020,1,17016980,626488036,Others,1156444,Southern Region
Karnataka,2020,2,18655366,490510075,Xiaomi,4835717,Southern Region
Karnataka,2020,2,18655366,490510075,Samsung,3760784,Southern Region
Karnataka,2020,2,18655366,490510075,Vivo,3448934,Southern Region
Karnataka,2020,2,18655366,490510075,Oppo,2113499,Southern Region
Karnataka,2020,2,18655366,490510075,Apple,721866,Southern Region
Karnataka,2020,2,18655366,490510075,Realme,645204,Southern Region
Karnataka,2020,2,18655366,490510075,OnePlus,636867,Southern Region
Karnataka,2020,2,18655366,490510075,Motorola,562359,Southern Region
Karnataka,2020,2,18655366,490510075,Huawei,357407,Southern Region
Karnataka,2020,2,18655366,490510075,Lenovo,316928,Southern Region
Karnataka,2020,2,18655366,490510075,Others,1255801,Southern Region
Karnataka,2020,3,20487550,693683212,Xiaomi,5287266,Southern Region
Karnataka,2020,3,20487550,693683212,Samsung,4123920,Southern Region
Karnataka,2020,3,20487550,693683212,Vivo,3885369,Southern Region
Karnataka,2020,3,20487550,693683212,Oppo,2361292,Southern Region
Karnataka,2020,3,20487550,693683212,Apple,764040,Southern Region
Karnataka,2020,3,20487550,693683212,Realme,730583,Southern Region
Karnataka,2020,3,20487550,693683212,OnePlus,665424,Southern Region
Karnataka,2020,3,20487550,693683212,Motorola,596112,Southern Region
Karnataka,2020,3,20487550,693683212,Huawei,384491,Southern Region
Karnataka,2020,3,20487550,693683212,Lenovo,336521,Southern Region
Karnataka,2020,3,20487550,693683212,Others,1352532,Southern Region
Karnataka,2020,4,22400182,935510690,Xiaomi,5759174,Southern Region
Karnataka,2020,4,22400182,935510690,Samsung,4507034,Southern Region
Karnataka,2020,4,22400182,935510690,Vivo,4315773,Southern Region
Karnataka,2020,4,22400182,935510690,Oppo,2613131,Southern Region
Karnataka,2020,4,22400182,935510690,Realme,827842,Southern Region
Karnataka,2020,4,22400182,935510690,Apple,817087,Southern Region
Karnataka,2020,4,22400182,935510690,OnePlus,698767,Southern Region
Karnataka,2020,4,22400182,935510690,Motorola,629773,Southern Region
Karnataka,2020,4,22400182,935510690,Huawei,412496,Southern Region
Karnataka,2020,4,22400182,935510690,Lenovo,356004,Southern Region
Karnataka,2020,4,22400182,935510690,Others,1463101,Southern Region
Karnataka,2021,1,24095832,1084917385,Xiaomi,6173033,Southern Region
Karnataka,2021,1,24095832,1084917385,Samsung,4808995,Southern Region
Karnataka,2021,1,24095832,1084917385,Vivo,4760972,Southern Region
Karnataka,2021,1,24095832,1084917385,Oppo,2840533,Southern Region
Karnataka,2021,1,24095832,1084917385,Realme,932695,Southern Region
Karnataka,2021,1,24095832,1084917385,Apple,874661,Southern Region
Karnataka,2021,1,24095832,1084917385,OnePlus,736433,Southern Region
Karnataka,2021,1,24095832,1084917385,Motorola,644344,Southern Region
Karnataka,2021,1,24095832,1084917385,Huawei,430094,Southern Region
Karnataka,2021,1,24095832,1084917385,Lenovo,358120,Southern Region
Karnataka,2021,1,24095832,1084917385,Others,1535952,Southern Region
Karnataka,2021,2,25751023,1051089714,Xiaomi,6567268,Southern Region
Karnataka,2021,2,25751023,1051089714,Vivo,5226819,Southern Region
Karnataka,2021,2,25751023,1051089714,Samsung,5073030,Southern Region
Karnataka,2021,2,25751023,1051089714,Oppo,3067347,Southern Region
Karnataka,2021,2,25751023,1051089714,Realme,1108812,Southern Region
Karnataka,2021,2,25751023,1051089714,Apple,931735,Southern Region
Karnataka,2021,2,25751023,1051089714,OnePlus,794419,Southern Region
Karnataka,2021,2,25751023,1051089714,Motorola,635937,Southern Region
Karnataka,2021,2,25751023,1051089714,Huawei,423934,Southern Region
Karnataka,2021,2,25751023,1051089714,Lenovo,343779,Southern Region
Karnataka,2021,2,25751023,1051089714,Others,1577943,Southern Region
Karnataka,2021,3,27614221,1366781087,Xiaomi,6973776,Southern Region
Karnataka,2021,3,27614221,1366781087,Vivo,5824764,Southern Region
Karnataka,2021,3,27614221,1366781087,Samsung,5266120,Southern Region
Karnataka,2021,3,27614221,1366781087,Oppo,3352923,Southern Region
Karnataka,2021,3,27614221,1366781087,Realme,1315961,Southern Region
Karnataka,2021,3,27614221,1366781087,Apple,999896,Southern Region
Karnataka,2021,3,27614221,1366781087,OnePlus,906742,Southern Region
Karnataka,2021,3,27614221,1366781087,Motorola,618317,Southern Region
Karnataka,2021,3,27614221,1366781087,Huawei,423894,Southern Region
Karnataka,2021,3,27614221,1366781087,Lenovo,322124,Southern Region
Karnataka,2021,3,27614221,1366781087,Others,1609704,Southern Region
Karnataka,2021,4,29459646,1941558513,Xiaomi,7306532,Southern Region
Karnataka,2021,4,29459646,1941558513,Vivo,6391484,Southern Region
Karnataka,2021,4,29459646,1941558513,Samsung,5458878,Southern Region
Karnataka,2021,4,29459646,1941558513,Oppo,3645496,Southern Region
Karnataka,2021,4,29459646,1941558513,Realme,1586292,Southern Region
Karnataka,2021,4,29459646,1941558513,Apple,1120969,Southern Region
Karnataka,2021,4,29459646,1941558513,OnePlus,1018047,Southern Region
Karnataka,2021,4,29459646,1941558513,Motorola,606099,Southern Region
Karnataka,2021,4,29459646,1941558513,Huawei,403084,Southern Region
Karnataka,2021,4,29459646,1941558513,Lenovo,295548,Southern Region
Karnataka,2021,4,29459646,1941558513,Others,1627217,Southern Region
Karnataka,2022,1,31200349,1727054045,Xiaomi,7620184,Southern Region
Karnataka,2022,1,31200349,1727054045,Vivo,6902224,Southern Region
Karnataka,2022,1,31200349,1727054045,Samsung,5641275,Southern Region
Karnataka,2022,1,31200349,1727054045,Oppo,3941299,Southern Region
Karnataka,2022,1,31200349,1727054045,Realme,1813184,Southern Region
Karnataka,2022,1,31200349,1727054045,Apple,1215812,Southern Region
Karnataka,2022,1,31200349,1727054045,OnePlus,1110711,Southern Region
Karnataka,2022,1,31200349,1727054045,Motorola,595920,Southern Region
Karnataka,2022,1,31200349,1727054045,Huawei,394470,Southern Region
Karnataka,2022,1,31200349,1727054045,Lenovo,290138,Southern Region
Karnataka,2022,1,31200349,1727054045,Others,1675132,Southern Region
Kerala,2018,1,784184,0,Xiaomi,202313,Southern Region
Kerala,2018,1,784184,0,Samsung,163022,Southern Region
Kerala,2018,1,784184,0,Apple,60282,Southern Region
Kerala,2018,1,784184,0,Oppo,59417,Southern Region
Kerala,2018,1,784184,0,Vivo,56537,Southern Region
Kerala,2018,1,784184,0,Realme,36851,Southern Region
Kerala,2018,1,784184,0,Huawei,36819,Southern Region
Kerala,2018,1,784184,0,OnePlus,34552,Southern Region
Kerala,2018,1,784184,0,Lenovo,25828,Southern Region
Kerala,2018,1,784184,0,Motorola,24841,Southern Region
Kerala,2018,1,784184,0,Others,83722,Southern Region
Kerala,2018,2,1066587,0,Xiaomi,275516,Southern Region
Kerala,2018,2,1066587,0,Samsung,221630,Southern Region
Kerala,2018,2,1066587,0,Oppo,85046,Southern Region
Kerala,2018,2,1066587,0,Vivo,82708,Southern Region
Kerala,2018,2,1066587,0,Apple,78756,Southern Region
Kerala,2018,2,1066587,0,Huawei,50881,Southern Region
Kerala,2018,2,1066587,0,Realme,49568,Southern Region
Kerala,2018,2,1066587,0,OnePlus,43088,Southern Region
Kerala,2018,2,1066587,0,Lenovo,34031,Southern Region
Kerala,2018,2,1066587,0,Motorola,33926,Southern Region
Kerala,2018,2,1066587,0,Others,111437,Southern Region
Kerala,2018,3,1347598,0,Xiaomi,347221,Southern Region
Kerala,2018,3,1347598,0,Samsung,278349,Southern Region
Kerala,2018,3,1347598,0,Vivo,114342,Southern Region
Kerala,2018,3,1347598,0,Oppo,113855,Southern Region
Kerala,2018,3,1347598,0,Apple,93612,Southern Region
Kerala,2018,3,1347598,0,Huawei,69424,Southern Region
Kerala,2018,3,1347598,0,Realme,63176,Southern Region
Kerala,2018,3,1347598,0,OnePlus,52471,Southern Region
Kerala,2018,3,1347598,0,Motorola,43126,Southern Region
Kerala,2018,3,1347598,0,Lenovo,40146,Southern Region
Kerala,2018,3,1347598,0,Others,131876,Southern Region
Kerala,2018,4,1757326,0,Xiaomi,453011,Southern Region
Kerala,2018,4,1757326,0,Samsung,360358,Southern Region
Kerala,2018,4,1757326,0,Vivo,159235,Southern Region
Kerala,2018,4,1757326,0,Oppo,155311,Southern Region
Kerala,2018,4,1757326,0,Apple,119247,Southern Region
Kerala,2018,4,1757326,0,Huawei,94927,Southern Region
Kerala,2018,4,1757326,0,Realme,82116,Southern Region
Kerala,2018,4,1757326,0,OnePlus,62694,Southern Region
Kerala,2018,4,1757326,0,Motorola,55176,Southern Region
Kerala,2018,4,1757326,0,Lenovo,51340,Southern Region
Kerala,2018,4,1757326,0,Others,163911,Southern Region
Kerala,2019,1,2136624,0,Xiaomi,548894,Southern Region
Kerala,2019,1,2136624,0,Samsung,438229,Southern Region
Kerala,2019,1,2136624,0,Vivo,202577,Southern Region
Kerala,2019,1,2136624,0,Oppo,195876,Southern Region
Kerala,2019,1,2136624,0,Apple,141765,Southern Region
Kerala,2019,1,2136624,0,Huawei,121756,Southern Region
Kerala,2019,1,2136624,0,Realme,98968,Southern Region
Kerala,2019,1,2136624,0,OnePlus,72822,Southern Region
Kerala,2019,1,2136624,0,Motorola,63627,Southern Region
Kerala,2019,1,2136624,0,Lenovo,58335,Southern Region
Kerala,2019,1,2136624,0,Others,193775,Southern Region
Kerala,2019,2,2550167,8673220,Xiaomi,646056,Southern Region
Kerala,2019,2,2550167,8673220,Samsung,526625,Southern Region
Kerala,2019,2,2550167,8673220,Vivo,249735,Southern Region
Kerala,2019,2,2550167,8673220,Oppo,241558,Southern Region
Kerala,2019,2,2550167,8673220,Apple,164485,Southern Region
Kerala,2019,2,2550167,8673220,Huawei,150573,Southern Region
Kerala,2019,2,2550167,8673220,Realme,116766,Southern Region
Kerala,2019,2,2550167,8673220,OnePlus,79737,Southern Region
Kerala,2019,2,2550167,8673220,Motorola,74622,Southern Region
Kerala,2019,2,2550167,8673220,Lenovo,70249,Southern Region
Kerala,2019,2,2550167,8673220,Others,229761,Southern Region
Kerala,2019,3,2990963,31471694,Xiaomi,747507,Southern Region
Kerala,2019,3,2990963,31471694,Samsung,622999,Southern Region
Kerala,2019,3,2990963,31471694,Vivo,304898,Southern Region
Kerala,2019,3,2990963,31471694,Oppo,292609,Southern Region
Kerala,2019,3,2990963,31471694,Apple,189074,Southern Region
Kerala,2019,3,2990963,31471694,Huawei,183186,Southern Region
Kerala,2019,3,2990963,31471694,Realme,138602,Southern Region
Kerala,2019,3,2990963,31471694,OnePlus,87906,Southern Region
Kerala,2019,3,2990963,31471694,Motorola,82456,Southern Region
Kerala,2019,3,2990963,31471694,Lenovo,75786,Southern Region
Kerala,2019,3,2990963,31471694,Others,265940,Southern Region
Kerala,2019,4,3503938,40046033,Xiaomi,865305,Southern Region
Kerala,2019,4,3503938,40046033,Samsung,732411,Southern Region
Kerala,2019,4,3503938,40046033,Vivo,370217,Southern Region
Kerala,2019,4,3503938,40046033,Oppo,354067,Southern Region
Kerala,2019,4,3503938,40046033,Huawei,219873,Southern Region
Kerala,2019,4,3503938,40046033,Apple,216607,Southern Region
Kerala,2019,4,3503938,40046033,Realme,169629,Southern Region
Kerala,2019,4,3503938,40046033,OnePlus,96332,Southern Region
Kerala,2019,4,3503938,40046033,Motorola,92194,Southern Region
Kerala,2019,4,3503938,40046033,Lenovo,84283,Southern Region
Kerala,2019,4,3503938,40046033,Others,303020,Southern Region
Kerala,2020,1,4078316,46396398,Xiaomi,990472,Southern Region
Kerala,2020,1,4078316,46396398,Samsung,858444,Southern Region
Kerala,2020,1,4078316,46396398,Vivo,448326,Southern Region
Kerala,2020,1,4078316,46396398,Oppo,423226,Southern Region
Kerala,2020,1,4078316,46396398,Huawei,259148,Southern Region
Kerala,2020,1,4078316,46396398,Apple,248003,Southern Region
Kerala,2020,1,4078316,46396398,Realme,202442,Southern Region
Kerala,2020,1,4078316,46396398,OnePlus,103907,Southern Region
Kerala,2020,1,4078316,46396398,Motorola,100697,Southern Region
Kerala,2020,1,4078316,46396398,Lenovo,96507,Southern Region
Kerala,2020,1,4078316,46396398,Others,347144,Southern Region
Kerala,2020,2,4728844,45832953,Xiaomi,1124154,Southern Region
Kerala,2020,2,4728844,45832953,Samsung,1009812,Southern Region
Kerala,2020,2,4728844,45832953,Vivo,545130,Southern Region
Kerala,2020,2,4728844,45832953,Oppo,505563,Southern Region
Kerala,2020,2,4728844,45832953,Huawei,303050,Southern Region
Kerala,2020,2,4728844,45832953,Apple,274565,Southern Region
Kerala,2020,2,4728844,45832953,Realme,235063,Southern Region
Kerala,2020,2,4728844,45832953,Motorola,111798,Southern Region
Kerala,2020,2,4728844,45832953,Lenovo,109268,Southern Region
Kerala,2020,2,4728844,45832953,OnePlus,109047,Southern Region
Kerala,2020,2,4728844,45832953,Others,401394,Southern Region
Kerala,2020,3,5582300,64309022,Xiaomi,1299988,Southern Region
Kerala,2020,3,5582300,64309022,Samsung,1205428,Southern Region
Kerala,2020,3,5582300,64309022,Vivo,688186,Southern Region
Kerala,2020,3,5582300,64309022,Oppo,608874,Southern Region
Kerala,2020,3,5582300,64309022,Huawei,356331,Southern Region
Kerala,2020,3,5582300,64309022,Apple,315220,Southern Region
Kerala,2020,3,5582300,64309022,Realme,282157,Southern Region
Kerala,2020,3,5582300,64309022,Lenovo,126302,Southern Region
Kerala,2020,3,5582300,64309022,Motorola,124372,Southern Region
Kerala,2020,3,5582300,64309022,OnePlus,117670,Southern Region
Kerala,2020,3,5582300,64309022,Others,457772,Southern Region
Kerala,2020,4,6387169,91415273,Xiaomi,1466789,Southern Region
Kerala,2020,4,6387169,91415273,Samsung,1399186,Southern Region
Kerala,2020,4,6387169,91415273,Vivo,811546,Southern Region
Kerala,2020,4,6387169,91415273,Oppo,707082,Southern Region
Kerala,2020,4,6387169,91415273,Huawei,402396,Southern Region
Kerala,2020,4,6387169,91415273,Apple,364712,Southern Region
Kerala,2020,4,6387169,91415273,Realme,332456,Southern Region
Kerala,2020,4,6387169,91415273,Lenovo,139386,Southern Region
Kerala,2020,4,6387169,91415273,Motorola,134213,Southern Region
Kerala,2020,4,6387169,91415273,OnePlus,127085,Southern Region
Kerala,2020,4,6387169,91415273,Others,502318,Southern Region
Kerala,2021,1,6936943,108918733,Xiaomi,1589645,Southern Region
Kerala,2021,1,6936943,108918733,Samsung,1517006,Southern Region
Kerala,2021,1,6936943,108918733,Vivo,906705,Southern Region
Kerala,2021,1,6936943,108918733,Oppo,775012,Southern Region
Kerala,2021,1,6936943,108918733,Huawei,426164,Southern Region
Kerala,2021,1,6936943,108918733,Apple,398950,Southern Region
Kerala,2021,1,6936943,108918733,Realme,378100,Southern Region
Kerala,2021,1,6936943,108918733,Lenovo,140787,Southern Region
Kerala,2021,1,6936943,108918733,Motorola,138567,Southern Region
Kerala,2021,1,6936943,108918733,OnePlus,135957,Southern Region
Kerala,2021,1,6936943,108918733,Others,530050,Southern Region
Kerala,2021,2,7416083,87814415,Xiaomi,1714598,Southern Region
Kerala,2021,2,7416083,87814415,Samsung,1605779,Southern Region
Kerala,2021,2,7416083,87814415,Vivo,999633,Southern Region
Kerala,2021,2,7416083,87814415,Oppo,831538,Southern Region
Kerala,2021,2,7416083,87814415,Realme,444654,Southern Region
Kerala,2021,2,7416083,87814415,Huawei,427830,Southern Region
Kerala,2021,2,7416083,87814415,Apple,427612,Southern Region
Kerala,2021,2,7416083,87814415,OnePlus,146086,Southern Region
Kerala,2021,2,7416083,87814415,Lenovo,138448,Southern Region
Kerala,2021,2,7416083,87814415,Motorola,138108,Southern Region
Kerala,2021,2,7416083,87814415,Others,541797,Southern Region
Kerala,2021,3,7949425,116282717,Xiaomi,1859763,Southern Region
Kerala,2021,3,7949425,116282717,Samsung,1678905,Southern Region
Kerala,2021,3,7949425,116282717,Vivo,1115818,Southern Region
Kerala,2021,3,7949425,116282717,Oppo,896805,Southern Region
Kerala,2021,3,7949425,116282717,Realme,528624,Southern Region
Kerala,2021,3,7949425,116282717,Apple,461244,Southern Region
Kerala,2021,3,7949425,116282717,Huawei,422903,Southern Region
Kerala,2021,3,7949425,116282717,OnePlus,167667,Southern Region
Kerala,2021,3,7949425,116282717,Motorola,135436,Southern Region
Kerala,2021,3,7949425,116282717,Lenovo,132669,Southern Region
Kerala,2021,3,7949425,116282717,Others,549591,Southern Region
Kerala,2021,4,8473810,213542857,Xiaomi,1989367,Southern Region
Kerala,2021,4,8473810,213542857,Samsung,1752657,Southern Region
Kerala,2021,4,8473810,213542857,Vivo,1227761,Southern Region
Kerala,2021,4,8473810,213542857,Oppo,961805,Southern Region
Kerala,2021,4,8473810,213542857,Realme,622033,Southern Region
Kerala,2021,4,8473810,213542857,Apple,507548,Southern Region
Kerala,2021,4,8473810,213542857,Huawei,412197,Southern Region
Kerala,2021,4,8473810,213542857,OnePlus,185990,Southern Region
Kerala,2021,4,8473810,213542857,Motorola,137360,Southern Region
Kerala,2021,4,8473810,213542857,Lenovo,125313,Southern Region
Kerala,2021,4,8473810,213542857,Others,551779,Southern Region
Kerala,2022,1,8972299,94047893,Xiaomi,2098370,Southern Region
Kerala,2022,1,8972299,94047893,Samsung,1826034,Southern Region
Kerala,2022,1,8972299,94047893,Vivo,1330622,Southern Region
Kerala,2022,1,8972299,94047893,Oppo,1032233,Southern Region
Kerala,2022,1,8972299,94047893,Realme,705424,Southern Region
Kerala,2022,1,8972299,94047893,Apple,550489,Southern Region
Kerala,2022,1,8972299,94047893,Huawei,408553,Southern Region
Kerala,2022,1,8972299,94047893,OnePlus,199414,Southern Region
Kerala,2022,1,8972299,94047893,Motorola,137230,Southern Region
Kerala,2022,1,8972299,94047893,Lenovo,124999,Southern Region
Kerala,2022,1,8972299,94047893,Others,558931,Southern Region
Ladakh,2018,1,8784,0,Xiaomi,2316,Northern Region
Ladakh,2018,1,8784,0,Samsung,1720,Northern Region
Ladakh,2018,1,8784,0,Vivo,1570,Northern Region
Ladakh,2018,1,8784,0,Oppo,1138,Northern Region
Ladakh,2018,1,8784,0,Realme,429,Northern Region
Ladakh,2018,1,8784,0,Apple,259,Northern Region
Ladakh,2018,1,8784,0,OnePlus,233,Northern Region
Ladakh,2018,1,8784,0,Motorola,161,Northern Region
Ladakh,2018,1,8784,0,Lenovo,159,Northern Region
Ladakh,2018,1,8784,0,Micromax,117,Northern Region
Ladakh,2018,1,8784,0,Others,682,Northern Region
Ladakh,2018,2,12918,0,Xiaomi,3442,Northern Region
Ladakh,2018,2,12918,0,Samsung,2443,Northern Region
Ladakh,2018,2,12918,0,Vivo,2394,Northern Region
Ladakh,2018,2,12918,0,Oppo,1754,Northern Region
Ladakh,2018,2,12918,0,Realme,606,Northern Region
Ladakh,2018,2,12918,0,Apple,358,Northern Region
Ladakh,2018,2,12918,0,OnePlus,320,Northern Region
Ladakh,2018,2,12918,0,Motorola,265,Northern Region
Ladakh,2018,2,12918,0,Lenovo,206,Northern Region
Ladakh,2018,2,12918,0,Micromax,188,Northern Region
Ladakh,2018,2,12918,0,Others,942,Northern Region
Ladakh,2018,3,17749,0,Xiaomi,4906,Northern Region
Ladakh,2018,3,17749,0,Vivo,3378,Northern Region
Ladakh,2018,3,17749,0,Samsung,3360,Northern Region
Ladakh,2018,3,17749,0,Oppo,2448,Northern Region
Ladakh,2018,3,17749,0,Realme,819,Northern Region
Ladakh,2018,3,17749,0,Apple,457,Northern Region
Ladakh,2018,3,17749,0,OnePlus,440,Northern Region
Ladakh,2018,3,17749,0,Motorola,364,Northern Region
Ladakh,2018,3,17749,0,Lenovo,240,Northern Region
Ladakh,2018,3,17749,0,Huawei,200,Northern Region
Ladakh,2018,3,17749,0,Others,1137,Northern Region
Ladakh,2018,4,23883,0,Xiaomi,6734,Northern Region
Ladakh,2018,4,23883,0,Vivo,4711,Northern Region
Ladakh,2018,4,23883,0,Samsung,4481,Northern Region
Ladakh,2018,4,23883,0,Oppo,3307,Northern Region
Ladakh,2018,4,23883,0,Realme,1087,Northern Region
Ladakh,2018,4,23883,0,Apple,591,Northern Region
Ladakh,2018,4,23883,0,OnePlus,555,Northern Region
Ladakh,2018,4,23883,0,Motorola,486,Northern Region
Ladakh,2018,4,23883,0,Lenovo,349,Northern Region
Ladakh,2018,4,23883,0,Huawei,278,Northern Region
Ladakh,2018,4,23883,0,Others,1304,Northern Region
Ladakh,2019,1,29649,0,Xiaomi,8452,Northern Region
Ladakh,2019,1,29649,0,Vivo,5967,Northern Region
Ladakh,2019,1,29649,0,Samsung,5464,Northern Region
Ladakh,2019,1,29649,0,Oppo,4167,Northern Region
Ladakh,2019,1,29649,0,Realme,1345,Northern Region
Ladakh,2019,1,29649,0,Apple,703,Northern Region
Ladakh,2019,1,29649,0,OnePlus,669,Northern Region
Ladakh,2019,1,29649,0,Motorola,564,Northern Region
Ladakh,2019,1,29649,0,Lenovo,380,Northern Region
Ladakh,2019,1,29649,0,Huawei,375,Northern Region
Ladakh,2019,1,29649,0,Others,1563,Northern Region
Ladakh,2019,2,35516,157317,Xiaomi,10276,Northern Region
Ladakh,2019,2,35516,157317,Vivo,7098,Northern Region
Ladakh,2019,2,35516,157317,Samsung,6545,Northern Region
Ladakh,2019,2,35516,157317,Oppo,5008,Northern Region
Ladakh,2019,2,35516,157317,Realme,1573,Northern Region
Ladakh,2019,2,35516,157317,Apple,862,Northern Region
Ladakh,2019,2,35516,157317,OnePlus,777,Northern Region
Ladakh,2019,2,35516,157317,Motorola,658,Northern Region
Ladakh,2019,2,35516,157317,Lenovo,465,Northern Region
Ladakh,2019,2,35516,157317,Huawei,458,Northern Region
Ladakh,2019,2,35516,157317,Others,1796,Northern Region
Ladakh,2019,3,39173,503126,Xiaomi,11485,Northern Region
Ladakh,2019,3,39173,503126,Vivo,7940,Northern Region
Ladakh,2019,3,39173,503126,Samsung,7048,Northern Region
Ladakh,2019,3,39173,503126,Oppo,5503,Northern Region
Ladakh,2019,3,39173,503126,Realme,1760,Northern Region
Ladakh,2019,3,39173,503126,Apple,953,Northern Region
Ladakh,2019,3,39173,503126,OnePlus,884,Northern Region
Ladakh,2019,3,39173,503126,Motorola,683,Northern Region
Ladakh,2019,3,39173,503126,Huawei,560,Northern Region
Ladakh,2019,3,39173,503126,Lenovo,442,Northern Region
Ladakh,2019,3,39173,503126,Others,1915,Northern Region
Ladakh,2019,4,43108,470440,Xiaomi,12590,Northern Region
Ladakh,2019,4,43108,470440,Vivo,8910,Northern Region
